"","TL0_keTL0_thy","TL0_negroot_thy","TL0_posroot_thy","T0_thy","Ttot_thy","Lss_thy","Dss_thy","SCIM_thy_keTL0","SCIM_thy_keTL_negroot","SCIM_thy_keTL_negroot26","SCIM_thy_keTL_negroot29","SCIM_thy_keTL_negroot31","SCIM_thy_keTL_posroot","AFIR_thy","AFIR_thy_simple","param.to.change","fold.change.param","TL0_sim","T0_sim","Ttot_sim","L_sim","D_sim","SCIM_sim","time_idx","TLss","param.to.change1","fold.change.param1","param","drug"
"357",2.25185e-05,5.06548e-09,2303.16,0.01,0.005,0.002,2520.26,0.000604363,0.00060437,0.000605102,0.000605102,0.000605102,1.32923e-15,0.000604976,0.000605096,0.00152,0.1,5.06551e-09,0.00999999,0.00500298,0.002,2534.03,0.000595895,314.9,3.01851e-12,0.00152,0.1,"kon_TL","Ramuc"
"358",0.000225185,5.06537e-08,230.322,0.01,0.005,0.002,2520.26,0.000604348,0.000604384,0.000605116,0.000605116,0.000605116,1.32919e-13,0.000604976,0.000605096,0.0152,1,5.06537e-08,0.0099999,0.00500298,0.002,2534.03,0.000595919,356.9,3.01855e-11,0.0152,1,"kon_TL","Ramuc"
"359",0.00225185,5.06391e-07,23.0388,0.01,0.005,0.002,2520.26,0.0006042,0.000604557,0.000605289,0.000605289,0.000605289,1.32881e-11,0.000604976,0.000605096,0.152,10,5.06391e-07,0.00999899,0.00500298,0.002,2534.04,0.000596088,314.9,3.01854e-10,0.152,10,"kon_TL","Ramuc"
"360",0.0225185,5.04946e-06,2.31048,0.01,0.005,0.002,2520.26,0.000602724,0.000606288,0.000607022,0.000607021,0.000607022,1.32502e-09,0.000604976,0.000605096,1.52,100,5.04946e-06,0.0099899,0.00500298,0.002,2534.04,0.000597795,356.9,3.01854e-09,1.52,100,"kon_TL","Ramuc"
"361",0.225185,4.91023e-05,0.237599,0.01,0.005,0.002,2520.26,0.000588351,0.000623475,0.000624234,0.00062423,0.000624234,1.28848e-07,0.000604976,0.000605096,15.2,1000,4.91023e-05,0.0099018,0.00500298,0.00199997,2534.03,0.000614736,314.9,3.0185e-08,15.2,1000,"kon_TL","Ramuc"
"362",2.25185,0.000389205,0.0299756,0.01,0.005,0.002,2520.26,0.000475059,0.000786536,0.000787536,0.000787488,0.000787536,1.02124e-05,0.000604976,0.000605096,152,10000,0.000389205,0.00922159,0.00500298,0.00199974,2534.03,0.000775422,314.9,3.01798e-07,152,10000,"kon_TL","Ramuc"
"363",22.5185,0.00141989,0.00821659,0.01,0.005,0.002,2520.26,0.000162382,0.00215478,0.00215871,0.00215739,0.00215871,0.000372363,0.000604976,0.000605096,1520,1e+05,0.00141989,0.00716022,0.00500298,0.00199741,2534.04,0.00212189,314.9,3.01285e-06,1520,1e+05,"kon_TL","Ramuc"
"364",225.185,0.00215839,0.00540525,0.01,0.005,0.002,2520.26,2.14171e-05,0.0140975,0.014201,0.0141145,0.014201,0.00562933,0.000604976,0.000605096,15200,1e+06,0.00215839,0.00568321,0.00500296,0.00197457,2534.03,0.0137271,356.9,2.96286e-05,15200,1e+06,"kon_TL","Ramuc"
"365",0.000225185,5.06537e-08,230.322,0.01,0.005,0.002,2520.26,0.000594453,0.000594488,0.000595196,0.000595196,0.000595196,1.30743e-13,0.000595059,0.000595177,1e-07,1e-06,5.06537e-08,0.0099999,0.00500293,0.002,2534.03,0.000586157,356.9,2.9691e-11,1e-07,1e-06,"koff_DT","Ramuc"
"366",0.000225185,5.06537e-08,230.322,0.01,0.005,0.002,2520.26,0.000594453,0.000594488,0.000595196,0.000595196,0.000595196,1.30743e-13,0.000595059,0.000595177,1e-06,1e-05,5.06537e-08,0.0099999,0.00500293,0.002,2534.03,0.000586156,314.9,2.9691e-11,1e-06,1e-05,"koff_DT","Ramuc"
"367",0.000225185,5.06537e-08,230.322,0.01,0.005,0.002,2520.26,0.000594454,0.000594489,0.000595197,0.000595197,0.000595197,1.30743e-13,0.00059506,0.000595178,1e-05,1e-04,5.06537e-08,0.0099999,0.00500293,0.002,2534.03,0.000586157,335.9,2.9691e-11,1e-05,1e-04,"koff_DT","Ramuc"
"368",0.000225185,5.06537e-08,230.322,0.01,0.005,0.002,2520.26,0.000594463,0.000594498,0.000595206,0.000595206,0.000595206,1.30745e-13,0.000595069,0.000595187,1e-04,0.001,5.06537e-08,0.0099999,0.00500293,0.002,2534.03,0.000586166,356.9,2.96915e-11,1e-04,0.001,"koff_DT","Ramuc"
"369",0.000225185,5.06537e-08,230.322,0.01,0.005,0.002,2520.26,0.000594552,0.000594587,0.000595295,0.000595295,0.000595295,1.30765e-13,0.000595158,0.000595276,0.001,0.01,5.06537e-08,0.0099999,0.00500293,0.002,2534.03,0.000586254,314.9,2.96959e-11,0.001,0.01,"koff_DT","Ramuc"
"370",0.000225185,5.06537e-08,230.322,0.01,0.005,0.002,2520.26,0.000595443,0.000595478,0.000596188,0.000596188,0.000596188,1.3096e-13,0.00059605,0.000596169,0.01,0.1,5.06537e-08,0.0099999,0.00500294,0.002,2534.04,0.000587132,314.9,2.97404e-11,0.01,0.1,"koff_DT","Ramuc"
"371",0.000225185,5.06537e-08,230.322,0.01,0.005,0.002,2520.26,0.000604348,0.000604384,0.000605116,0.000605116,0.000605116,1.32919e-13,0.000604976,0.000605096,0.1,1,5.06537e-08,0.0099999,0.00500298,0.002,2534.03,0.00059592,335.9,3.01855e-11,0.1,1,"koff_DT","Ramuc"
"372",0.000225185,5.06537e-08,230.322,0.01,0.005,0.002,2520.26,0.000693388,0.000693432,0.000694395,0.000694395,0.000694395,1.52503e-13,0.000694235,0.000694373,1,10,5.06537e-08,0.0099999,0.00500342,0.002,2534.04,0.000683779,314.9,3.46359e-11,1,10,"koff_DT","Ramuc"
"373",0.000225185,5.06537e-08,230.322,0.01,0.005,0.002,2520.26,0.001582,0.00158217,0.00158719,0.00158719,0.00158719,3.47958e-13,0.00158682,0.00158714,10,100,5.06537e-08,0.0099999,0.00500781,0.002,2534.04,0.00156154,314.9,7.90975e-11,10,100,"koff_DT","Ramuc"
"374",0.000225185,5.06537e-08,230.322,0.01,0.005,0.002,2520.26,0.0102934,0.0102985,0.0105151,0.0105151,0.0105151,2.26491e-12,0.0105127,0.0105148,100,1000,5.06537e-08,0.0099999,0.00505127,0.002,2534.05,0.0102543,314.9,5.19416e-10,100,1000,"koff_DT","Ramuc"
"375",0.000225185,5.06537e-08,230.322,0.01,0.005,0.002,2520.26,0.0828778,0.0831909,0.0997945,0.0997944,0.0997945,1.82958e-11,0.0997715,0.0997913,1000,10000,5.06537e-08,0.0099999,0.0054473,0.002,2534.06,0.0894637,314.9,4.53166e-09,1000,10000,"koff_DT","Ramuc"
"376",0.000225185,5.06537e-08,230.322,0.01,0.005,0.002,2520.26,0.327596,0.332512,0.992588,0.992578,0.992588,7.31276e-11,0.992359,0.992556,10000,1e+05,5.06537e-08,0.0099999,0.0074664,0.00199998,2534.15,0.49329,314.9,2.49869e-08,10000,1e+05,"koff_DT","Ramuc"
"377",0.000225185,5.06537e-08,230.322,0.01,0.005,0.002,2520.26,0.466018,0.476021,9.92052,9.91953,9.92052,1.04689e-10,9.91824,9.92021,1e+05,1e+06,5.06537e-08,0.0099999,0.00953224,0.00199996,2534.28,0.90646,314.9,4.59155e-08,1e+05,1e+06,"koff_DT","Ramuc"
"378",0.000225185,5.06537e-08,230.322,0.01,0.005,0.002,2520.26,0.488594,0.499601,605.116,601.429,605.116,1.09875e-10,604.976,605.096,2e-06,1e-06,5.06537e-08,0.0099999,0.00999142,0.00199996,2534.32,0.998294,314.9,5.05672e-08,2e-06,1e-06,"kon_DT","Ramuc"
"379",0.000225185,5.06537e-08,230.322,0.01,0.005,0.002,2520.26,0.485069,0.495916,60.5116,60.4745,60.5116,1.09064e-10,60.4976,60.5096,2e-05,1e-05,5.06537e-08,0.0099999,0.00991596,0.00199996,2534.31,0.983202,314.9,4.98028e-08,2e-05,1e-05,"kon_DT","Ramuc"
"380",0.000225185,5.06537e-08,230.322,0.01,0.005,0.002,2520.26,0.452427,0.46185,6.05116,6.05079,6.05116,1.01572e-10,6.04976,6.05096,2e-04,1e-04,5.06537e-08,0.0099999,0.00927189,0.00199996,2534.26,0.854391,314.9,4.3278e-08,2e-04,1e-04,"kon_DT","Ramuc"
"381",0.000225185,5.06537e-08,230.322,0.01,0.005,0.002,2520.26,0.270441,0.273783,0.605116,0.605112,0.605116,6.02118e-11,0.604976,0.605096,0.002,0.001,5.06537e-08,0.0099999,0.00685957,0.00199998,2534.12,0.371923,314.9,1.88393e-08,0.002,0.001,"kon_DT","Ramuc"
"382",0.000225185,5.06537e-08,230.322,0.01,0.005,0.002,2520.26,0.0538464,0.053979,0.0605116,0.0605115,0.0605116,1.18713e-11,0.0604976,0.0605096,0.02,0.01,5.06537e-08,0.0099999,0.00528108,0.002,2534.06,0.056217,314.9,2.84759e-09,0.02,0.01,"kon_DT","Ramuc"
"383",0.000225185,5.06537e-08,230.322,0.01,0.005,0.002,2520.26,0.005977,0.0059788,0.00605116,0.00605116,0.00605116,1.31489e-12,0.00604976,0.00605096,0.2,0.1,5.06537e-08,0.0099999,0.00502963,0.002,2534.04,0.00592682,356.9,3.00215e-10,0.2,0.1,"kon_DT","Ramuc"
"384",0.000225185,5.06537e-08,230.322,0.01,0.005,0.002,2520.26,0.000604348,0.000604384,0.000605116,0.000605116,0.000605116,1.32919e-13,0.000604976,0.000605096,2,1,5.06537e-08,0.0099999,0.00500298,0.002,2534.03,0.000595919,356.9,3.01855e-11,2,1,"kon_DT","Ramuc"
"385",0.000225185,5.06537e-08,230.322,0.01,0.005,0.002,2520.26,6.05021e-05,6.05042e-05,6.05116e-05,6.05116e-05,6.05116e-05,1.33064e-14,6.04976e-05,6.05096e-05,20,10,5.06537e-08,0.0099999,0.0050003,0.002,2534.04,5.96243e-05,335.9,3.02019e-12,20,10,"kon_DT","Ramuc"
"386",0.000225185,5.06537e-08,230.322,0.01,0.005,0.002,2520.26,6.05089e-06,6.05108e-06,6.05116e-06,6.05116e-06,6.05116e-06,1.33078e-15,6.04976e-06,6.05096e-06,200,100,5.06537e-08,0.0099999,0.00500003,0.002,2534.03,5.96287e-06,335.9,3.02041e-13,200,100,"kon_DT","Ramuc"
"387",0.000225185,5.06537e-08,230.322,0.01,0.005,0.002,2520.26,6.05096e-07,6.05115e-07,6.05116e-07,6.05116e-07,6.05116e-07,1.3308e-16,6.04976e-07,6.05096e-07,2000,1000,5.06537e-08,0.0099999,0.005,0.002,2534.03,5.96285e-07,335.9,3.0204e-14,2000,1000,"kon_DT","Ramuc"
"388",0.000225185,5.06537e-08,230.322,0.01,0.005,0.002,2520.26,6.05096e-08,6.05116e-08,6.05116e-08,6.05116e-08,6.05116e-08,1.3308e-17,6.04976e-08,6.05096e-08,20000,10000,5.06537e-08,0.0099999,0.005,0.002,2534.03,5.9728e-08,335.9,3.02544e-15,20000,10000,"kon_DT","Ramuc"
"389",0.000225185,5.06537e-08,230.322,0.01,0.005,0.002,2520.26,6.05096e-09,6.05116e-09,6.05116e-09,6.05116e-09,6.05116e-09,1.3308e-18,6.04976e-09,6.05096e-09,2e+05,1e+05,5.06537e-08,0.0099999,0.005,0.002,2534.04,5.96435e-09,314.9,3.02116e-16,2e+05,1e+05,"kon_DT","Ramuc"
"390",0.000225185,5.06537e-08,230.322,0.01,0.005,0.002,2520.26,6.05096e-10,6.05116e-10,6.05116e-10,6.05116e-10,6.05116e-10,1.3308e-19,6.04976e-10,6.05096e-10,2e+06,1e+06,5.06537e-08,0.0099999,0.005,0.002,2534.04,5.96281e-10,314.9,3.02038e-17,2e+06,1e+06,"kon_DT","Ramuc"
"391",8.75458e-11,6.86643e-11,40.4756,1.2e-10,1.6e-07,0.729548,7097.95,0.00432047,0.00439978,0.00439981,0.0043998,0.00439981,7.46396e-15,0.00363725,0.0043205,4.8e-09,1e-06,6.86644e-11,1.17837e-10,1.5929e-07,0.729548,7119.62,0.00589922,314.9,4.05066e-13,4.8e-09,1e-06,"ksynT","Siltux"
"392",8.75458e-10,6.86643e-10,40.4756,1.2e-09,1.6e-06,0.729548,7097.95,0.00432047,0.00439978,0.00439981,0.0043998,0.00439981,7.46396e-14,0.00363725,0.0043205,4.8e-08,1e-05,6.86644e-10,1.17837e-09,1.59603e-06,0.729548,7119.62,0.00435284,314.9,2.98885e-12,4.8e-08,1e-05,"ksynT","Siltux"
"393",8.75458e-09,6.86644e-09,40.4756,1.2e-08,1.6e-05,0.729548,7097.95,0.00432047,0.00439978,0.0043998,0.00439979,0.0043998,7.46396e-13,0.00363725,0.0043205,4.8e-07,1e-04,6.86644e-09,1.17837e-08,1.59549e-05,0.729548,7119.62,0.00438021,314.9,3.00764e-11,4.8e-07,1e-04,"ksynT","Siltux"
"394",8.75458e-08,6.86644e-08,40.4756,1.2e-07,0.00016,0.729548,7097.95,0.00432047,0.00439978,0.0043998,0.00439979,0.0043998,7.46396e-12,0.00363725,0.0043205,4.8e-06,0.001,6.86644e-08,1.17837e-07,0.000159472,0.729548,7119.62,0.00434835,314.9,2.98577e-10,4.8e-06,0.001,"ksynT","Siltux"
"395",8.75458e-07,6.86643e-07,40.4756,1.2e-06,0.0016,0.729548,7097.95,0.00432047,0.00439978,0.00439981,0.0043998,0.00439981,7.46396e-11,0.00363725,0.0043205,4.8e-05,0.01,6.86643e-07,1.17837e-06,0.00159475,0.729548,7119.61,0.00434971,314.9,2.9867e-09,4.8e-05,0.01,"ksynT","Siltux"
"396",8.75458e-06,6.86638e-06,40.476,1.2e-05,0.016,0.729548,7097.95,0.00432047,0.00439982,0.00439984,0.00439983,0.00439984,7.46389e-10,0.00363725,0.0043205,0.00048,0.1,6.86638e-06,1.17837e-05,0.0159475,0.729548,7119.61,0.00434983,314.9,2.98676e-08,0.00048,0.1,"ksynT","Siltux"
"397",8.75458e-05,6.86581e-05,40.4793,0.00012,0.16,0.729548,7097.95,0.00432047,0.00440019,0.00440021,0.0044002,0.00440021,7.46327e-09,0.00363725,0.0043205,0.0048,1,6.86581e-05,0.000117837,0.159475,0.729548,7119.53,0.00435024,314.9,2.98679e-07,0.0048,1,"ksynT","Siltux"
"398",0.000875458,0.00068601,40.513,0.0012,1.6,0.729548,7097.95,0.00432047,0.00440385,0.00440387,0.00440386,0.00440387,7.45707e-08,0.00363725,0.0043205,0.048,10,0.00068601,0.00117839,1.59475,0.729545,7118.8,0.00435434,314.9,2.98712e-06,0.048,10,"ksynT","Siltux"
"399",0.00875458,0.00680355,40.8497,0.012,16,0.729548,7097.95,0.00432047,0.00444045,0.00444047,0.00444046,0.00444047,7.3956e-07,0.00363725,0.0043205,0.48,100,0.00680355,0.0117857,15.9474,0.729518,7111.43,0.00439483,314.9,2.99005e-05,0.48,100,"ksynT","Siltux"
"400",0.0875458,0.0628469,44.2223,0.12,160,0.729548,7097.95,0.00432047,0.00480705,0.00480708,0.00480707,0.00480708,6.83159e-06,0.00363725,0.0043205,4.8,1000,0.0628469,0.11802,159.47,0.729246,7037.71,0.00480534,314.9,0.000302001,4.8,1000,"ksynT","Siltux"
"401",0.875458,0.35533,78.2155,1.2,1600,0.729548,7097.95,0.00432047,0.00850219,0.00850223,0.00850221,0.00850223,3.86251e-05,0.00363725,0.0043205,48,10000,0.35533,1.18881,1594.24,0.726192,6300.72,0.00944529,314.9,0.0033562,48,10000,"ksynT","Siltux"
"402",8.75458,0.660515,420.767,12,16000,0.729548,7097.95,0.00432047,0.0457383,0.0457385,0.0457384,0.0457385,7.17993e-05,0.00363725,0.0043205,480,1e+05,0.660515,11.9792,14181.1,0.0941753,35.1573,0.961936,314.9,0.635373,480,1e+05,"ksynT","Siltux"
"403",87.5458,0.722014,3849.28,120,160000,0.729548,7097.95,0.00432047,0.418424,0.418427,0.418426,0.418427,7.84844e-05,0.00363725,0.0043205,4800,1e+06,0.722014,119.977,15328.8,0.00754784,2.54691,0.999981,314.9,0.722,4800,1e+06,"ksynT","Siltux"
"404",8.75458e-05,6.86581e-05,40.4793,0.00012,160000,0.729548,7097.95,3756.94,3826.25,3826.27,3826.26,3826.27,0.00648981,0.0199999,3756.96,3e-08,1e-06,6.86581e-05,0.000117837,1.49148,0.729546,7119.54,0.0359147,314.9,2.46584e-06,3e-08,1e-06,"keDT","Siltux"
"405",8.75458e-05,6.86581e-05,40.4793,0.00012,16000,0.729548,7097.95,375.694,382.626,382.627,382.627,382.627,0.000648982,0.019999,375.696,3e-07,1e-05,6.86581e-05,0.000117837,1.49142,0.729546,7119.54,0.0359132,314.9,2.46573e-06,3e-07,1e-05,"keDT","Siltux"
"406",8.75458e-05,6.86581e-05,40.4793,0.00012,1600,0.729548,7097.95,37.5699,38.2631,38.2633,38.2632,38.2633,6.4899e-05,0.0199897,37.5701,3e-06,1e-04,6.86581e-05,0.000117837,1.49079,0.729546,7119.54,0.0358983,314.9,2.46471e-06,3e-06,1e-04,"keDT","Siltux"
"407",8.75458e-05,6.86581e-05,40.4793,0.00012,160,0.729548,7097.95,3.7575,3.82683,3.82684,3.82684,3.82684,6.49078e-06,0.0198971,3.75752,3e-05,0.001,6.86581e-05,0.000117837,1.48449,0.729546,7119.54,0.0357493,314.9,2.45448e-06,3e-05,0.001,"keDT","Siltux"
"408",8.75458e-05,6.86581e-05,40.4793,0.00012,16,0.729548,7097.95,0.376257,0.383199,0.383201,0.3832,0.383201,6.49954e-07,0.0190176,0.376259,3e-04,0.01,6.86581e-05,0.000117837,1.4235,0.729546,7119.54,0.0343044,314.9,2.35527e-06,3e-04,0.01,"keDT","Siltux"
"409",8.75458e-05,6.86581e-05,40.4793,0.00012,1.6,0.729548,7097.95,0.0381329,0.0388364,0.0388366,0.0388366,0.0388366,6.58715e-08,0.0132477,0.0381331,0.003,0.1,6.86581e-05,0.000117837,0.966918,0.729547,7119.54,0.0234881,314.9,1.61264e-06,0.003,0.1,"keDT","Siltux"
"410",8.75458e-05,6.86581e-05,40.4793,0.00012,0.16,0.729548,7097.95,0.00432047,0.00440019,0.00440021,0.0044002,0.00440021,7.46327e-09,0.00363725,0.0043205,0.03,1,6.86581e-05,0.000117837,0.159475,0.729548,7119.53,0.00435024,314.9,2.98679e-07,0.03,1,"keDT","Siltux"
"411",8.75458e-05,6.86581e-05,40.4793,0.00012,0.016,0.729548,7097.95,0.000939227,0.000956556,0.000956567,0.000956563,0.000956567,1.62244e-09,0.000921921,0.000939239,0.3,10,6.86581e-05,0.000117837,0.0159864,0.729548,7119.54,0.000948086,314.9,6.50937e-08,0.3,10,"keDT","Siltux"
"412",8.75458e-05,6.86581e-05,40.4793,0.00012,0.0016,0.729548,7097.95,0.000601066,0.000612159,0.000612203,0.000612187,0.000612203,1.0383e-09,0.000599986,0.000601113,3,100,6.86581e-05,0.000117837,0.00159915,0.729548,7119.53,0.000606965,314.9,4.1673e-08,3,100,"keDT","Siltux"
"413",8.75458e-05,6.86581e-05,40.4793,0.00012,0.00016,0.729548,7097.95,0.000566883,0.000577378,0.000577767,0.000577623,0.000577767,9.79306e-10,0.000567194,0.0005673,30,1000,6.86581e-05,0.000117837,0.000160015,0.729548,7119.54,0.000572838,314.9,3.933e-08,30,1000,"keDT","Siltux"
"414",8.75458e-05,6.86581e-05,40.4793,0.00012,1.6e-05,0.729548,7097.95,0.000559824,0.000570504,0.000574323,0.000572911,0.000574323,9.67647e-10,0.000563908,0.000563919,300,10000,6.86581e-05,0.000117837,1.60973e-05,0.729548,7119.53,0.000569419,314.9,3.90952e-08,300,10000,"keDT","Siltux"
"415",8.75458e-05,6.86581e-05,40.4793,0.00012,1.6e-06,0.729548,7097.95,0.000525187,0.000537988,0.000573978,0.000560181,0.000573978,9.12495e-10,0.00056358,0.000563581,3000,1e+05,6.86581e-05,0.000117837,1.70543e-06,0.729548,7119.53,0.000569092,314.9,3.90727e-08,3000,1e+05,"keDT","Siltux"
"416",8.75458e-05,6.86581e-05,40.4793,0.00012,1.6e-07,0.729548,7097.95,0.000325559,0.000343896,0.000573944,0.000460523,0.000573944,5.83291e-10,0.000563547,0.000563547,30000,1e+06,6.86581e-05,0.000117837,2.6636e-07,0.729548,7119.54,0.000569051,314.9,3.90699e-08,30000,1e+06,"keDT","Siltux"
"417",87.5458,0.000318242,8.73307,0.00012,0.16,0.729548,7097.95,0.00128433,0.00471632,0.00471638,0.00471634,0.00471638,1.71868e-07,0.00363725,0.0043205,5e-06,1e-06,0.000318195,0.000109975,0.159439,0.729547,7119.53,0.00457263,314.9,1.45499e-06,5e-06,1e-06,"koff_TL","Siltux"
"418",8.75458,0.000318232,8.73336,0.00012,0.16,0.729548,7097.95,0.00349441,0.00471631,0.00471637,0.00471633,0.00471637,1.71856e-07,0.00363725,0.0043205,5e-05,1e-05,0.000318185,0.000109976,0.159439,0.729547,7119.53,0.00457262,314.9,1.45494e-06,5e-05,1e-05,"koff_TL","Siltux"
"419",0.875458,0.000318128,8.73621,0.00012,0.16,0.729548,7097.95,0.00422071,0.00471617,0.00471623,0.00471618,0.00471623,1.71738e-07,0.00363725,0.0043205,5e-04,1e-04,0.000318081,0.000109979,0.159439,0.729547,7119.53,0.00457252,314.9,1.45443e-06,5e-04,1e-04,"koff_TL","Siltux"
"420",0.0875458,0.000317091,8.76479,0.00012,0.16,0.729548,7097.95,0.00431029,0.00471476,0.00471482,0.00471478,0.00471482,1.7057e-07,0.00363725,0.0043205,0.005,0.001,0.000317045,0.000110012,0.159439,0.729547,7119.53,0.00457154,314.9,1.44939e-06,0.005,0.001,"koff_TL","Siltux"
"421",0.00875458,0.00030708,9.05051,0.00012,0.16,0.729548,7097.95,0.00431946,0.00470122,0.00470128,0.00470124,0.00470128,1.59511e-07,0.00363725,0.0043205,0.05,0.01,0.000307047,0.000110327,0.159441,0.729547,7119.53,0.00456206,314.9,1.40077e-06,0.05,0.01,"koff_TL","Siltux"
"422",0.000875458,0.000233397,11.9077,0.00012,0.16,0.729548,7097.95,0.00432038,0.0046039,0.00460395,0.00460392,0.00460395,9.02388e-08,0.00363725,0.0043205,0.5,0.1,0.000233396,0.000112648,0.159452,0.729547,7119.53,0.00449419,314.9,1.04893e-06,0.5,0.1,"koff_TL","Siltux"
"423",8.75458e-05,6.86581e-05,40.4793,0.00012,0.16,0.729548,7097.95,0.00432047,0.00440019,0.00440021,0.0044002,0.00440021,7.46327e-09,0.00363725,0.0043205,5,1,6.86581e-05,0.000117837,0.159475,0.729548,7119.53,0.00435024,314.9,2.98679e-07,5,1,"koff_TL","Siltux"
"424",8.75458e-06,8.52019e-06,326.194,0.00012,0.16,0.729548,7097.95,0.00432048,0.00433022,0.00433023,0.00433023,0.00433023,1.13105e-10,0.00363725,0.0043205,50,10,8.52019e-06,0.000119732,0.159483,0.729548,7119.54,0.00429992,314.9,3.66361e-08,50,10,"koff_TL","Siltux"
"425",8.75458e-07,8.73056e-07,3183.34,0.00012,0.16,0.729548,7097.95,0.00432048,0.00432148,0.00432149,0.00432149,0.00432149,1.1852e-12,0.00363725,0.0043205,500,100,8.73056e-07,0.000119972,0.159484,0.729548,7119.54,0.0042936,314.9,3.74856e-09,500,100,"koff_TL","Siltux"
"426",8.75458e-08,8.75214e-08,31754.8,0.00012,0.16,0.729548,7097.95,0.00432048,0.0043206,0.00432061,0.00432061,0.00432061,1.19083e-14,0.00363725,0.0043205,5000,1000,8.75217e-08,0.000119997,0.159484,0.729548,7119.54,0.00429295,314.9,3.75727e-10,5000,1000,"koff_TL","Siltux"
"427",8.75458e-09,8.74435e-09,317469,0.00012,0.16,0.729548,7097.95,0.00432048,0.00432543,0.00432544,0.00432544,0.00432544,1.19139e-16,0.00363725,0.0043205,50000,10000,8.75434e-09,0.00012,0.159484,0.729548,7119.54,0.00622789,314.9,5.4521e-11,50000,10000,"koff_TL","Siltux"
"428",8.75458e-10,8.79934e-10,3174610,0.00012,0.16,0.729548,7097.95,0.00432048,0.00429849,0.00429851,0.00429851,0.00429851,1.19145e-18,0.00363725,0.0043205,5e+05,1e+05,8.75455e-10,0.00012,0.159484,0.729548,7119.53,0.00429198,314.9,3.75744e-12,5e+05,1e+05,"koff_TL","Siltux"
"429",8.75458e-11,0,31746000,0.00012,0.16,0.729548,7097.95,0.00432048,Inf,Inf,Inf,Inf,1.19146e-20,0.00363725,0.0043205,5e+06,1e+06,8.75458e-11,0.00012,0.159484,0.729548,7119.54,0.00429288,314.9,3.75824e-13,5e+06,1e+06,"koff_TL","Siltux"
"430",8.75458e-11,0,39746000,0.00012,0.16,0.729548,7097.95,0.00432048,Inf,Inf,Inf,Inf,7.60098e-21,0.00363725,0.0043205,5e-06,1e-06,6.99247e-11,0.00012,0.159484,0.729548,7119.54,0.00427169,314.9,2.98697e-13,5e-06,1e-06,"kon_TL","Siltux"
"431",8.75458e-10,5.86623e-10,3974600,0.00012,0.16,0.729548,7097.95,0.00432048,0.00514997,0.00514998,0.00514998,0.00514998,7.60098e-19,0.00363725,0.0043205,5e-05,1e-05,6.99247e-10,0.00012,0.159484,0.729548,7119.54,0.00427169,314.9,2.98697e-12,5e-05,1e-05,"kon_TL","Siltux"
"432",8.75458e-09,7.00281e-09,397461,0.00012,0.16,0.729548,7097.95,0.00432048,0.00431411,0.00431412,0.00431412,0.00431412,7.60097e-17,0.00363725,0.0043205,5e-04,1e-04,6.99246e-09,0.00012,0.159484,0.729548,7119.53,0.00427171,314.9,2.98698e-11,5e-04,1e-04,"kon_TL","Siltux"
"433",8.75458e-08,6.99227e-08,39746.8,0.00012,0.16,0.729548,7097.95,0.00432048,0.00432061,0.00432062,0.00432062,0.00432062,7.60084e-15,0.00363725,0.0043205,0.005,0.001,6.99235e-08,0.000119998,0.159484,0.729548,7119.54,0.00427177,314.9,2.98697e-10,0.005,0.001,"kon_TL","Siltux"
"434",8.75458e-07,6.99118e-07,3975.34,0.00012,0.16,0.729548,7097.95,0.00432048,0.00432128,0.0043213,0.0043213,0.0043213,7.59958e-13,0.00363725,0.0043205,0.05,0.01,6.99119e-07,0.000119978,0.159484,0.729548,7119.54,0.00427248,314.9,2.98697e-09,0.05,0.01,"kon_TL","Siltux"
"435",8.75458e-06,6.9796e-06,398.194,0.00012,0.16,0.729548,7097.95,0.00432048,0.00432845,0.00432847,0.00432847,0.00432847,7.58698e-11,0.00363725,0.0043205,0.5,0.1,6.9796e-06,0.00011978,0.159483,0.729548,7119.53,0.00427955,314.9,2.98695e-08,0.5,0.1,"kon_TL","Siltux"
"436",8.75458e-05,6.86581e-05,40.4793,0.00012,0.16,0.729548,7097.95,0.00432047,0.00440019,0.00440021,0.0044002,0.00440021,7.46327e-09,0.00363725,0.0043205,5,1,6.86581e-05,0.000117837,0.159475,0.729548,7119.53,0.00435024,314.9,2.98679e-07,5,1,"kon_TL","Siltux"
"437",0.000875458,0.0005904,4.70737,0.00012,0.16,0.729548,7097.95,0.00432038,0.00511692,0.00511704,0.00511694,0.00511704,6.41766e-07,0.00363725,0.0043205,50,10,0.0005904,0.000101402,0.159394,0.729545,7119.54,0.00505613,314.9,2.98514e-06,50,10,"kon_TL","Siltux"
"438",0.00875458,0.00246308,1.12835,0.00012,0.16,0.729548,7097.95,0.00431946,0.0122632,0.0122655,0.0122632,0.0122655,2.67692e-05,0.00363725,0.0043205,500,100,0.00246307,4.24127e-05,0.15859,0.729519,7119.53,0.012053,314.9,2.96874e-05,500,100,"kon_TL","Siltux"
"439",0.0875458,0.00361177,0.769492,0.00012,0.16,0.729548,7097.95,0.00431029,0.0834879,0.0836458,0.0834882,0.0836458,0.000391868,0.00363725,0.0043205,5000,1000,0.00361142,6.22863e-06,0.150977,0.729267,7119.54,0.0779106,314.9,0.000281368,5000,1000,"kon_TL","Siltux"
